node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
FogMountainExStage::stage_change::EX_Mist::raw,Wooded Kingdom,FogMountainExStage,Shards in the Fog,subarea,stage_change,StageData,EX_Mist,raw,obj308,Stage Change EX_Mist,0.000,200.000,400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=BazookaElectric.,
FogMountainExStage::start,Wooded Kingdom,FogMountainExStage,Shards in the Fog,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
FogMountainExStage::entrance::EX_Mist::sub_far,Wooded Kingdom,FogMountainExStage,Shards in the Fog,subarea,substage_entrance,EntranceDB,EX_Mist,sub_far,obj308,Substage far side: EX_Mist,0.000,200.000,400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ForestWorldHomeStage. StageData anchor UnitConfigName=BazookaElectric.,
FogMountainExStage::entrance::EX_Mist::sub_near,Wooded Kingdom,FogMountainExStage,Shards in the Fog,subarea,substage_entrance,EntranceDB,EX_Mist,sub_near,obj308,Substage near side: EX_Mist,0.000,200.000,400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ForestWorldHomeStage. StageData anchor UnitConfigName=BazookaElectric.,
ForestWorld2DRoadZone::start,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,embedded_zone,,,,ForestWorld2DRoadZone,7550.000,9600.000,-11475.030,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from ForestWorld2DRoadZone.,
ForestWorldBonusStage::stage_change::bonus2::raw,Wooded Kingdom,ForestWorldBonusStage,Spinning-Platforms Treasure Vault,subarea,stage_change,StageData,bonus2,raw,obj92,Stage Change bonus2,0.000,200.000,-1200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
ForestWorldBonusStage::stage_change::bonus::raw,Wooded Kingdom,ForestWorldBonusStage,Spinning-Platforms Treasure Vault,subarea,stage_change,StageData,bonus,raw,obj5,Stage Change bonus,0.000,0.000,250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
ForestWorldBonusStage::start,Wooded Kingdom,ForestWorldBonusStage,Spinning-Platforms Treasure Vault,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
ForestWorldBonusStage::entrance::bonus2::sub_far,Wooded Kingdom,ForestWorldBonusStage,Spinning-Platforms Treasure Vault,subarea,substage_entrance,EntranceDB,bonus2,sub_far,obj92,Substage far side: bonus2,0.000,200.000,-1200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ForestWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldBonusStage::entrance::bonus::sub_near,Wooded Kingdom,ForestWorldBonusStage,Spinning-Platforms Treasure Vault,subarea,substage_entrance,EntranceDB,bonus,sub_near,obj5,Substage near side: bonus,0.000,0.000,250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ForestWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldBossStage::stage_change::Boss_Respawn::raw,Wooded Kingdom,ForestWorldBossStage,Secret Flower Field,subarea,stage_change,StageData,Boss_Respawn,raw,obj587,Stage Change Boss_Respawn,0.000,0.000,-2200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=MissRestartArea.,
ForestWorldBossStage::stage_change::boss001::raw,Wooded Kingdom,ForestWorldBossStage,Secret Flower Field,subarea,stage_change,StageData,boss001,raw,obj451,Stage Change boss001,0.000,3250.000,1000.000,1,Raw UnitConfigName=ChangeStageArea.,
ForestWorldBossStage::stage_change::boss002::raw,Wooded Kingdom,ForestWorldBossStage,Secret Flower Field,subarea,stage_change,StageData,boss002,raw,obj453,Stage Change boss002,0.000,0.000,-5290.234,2;3;4,Raw UnitConfigName=DokanStageChange.,
ForestWorldBossStage::start,Wooded Kingdom,ForestWorldBossStage,Secret Flower Field,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
ForestWorldCloudBonusExStage::stage_change::EXCloud::raw,Wooded Kingdom,ForestWorldCloudBonusExStage,Walking on Clouds,subarea,stage_change,StageData,EXCloud,raw,obj8,Stage Change EXCloud,950.000,-2900.000,-6355.605,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
ForestWorldCloudBonusExStage::start,Wooded Kingdom,ForestWorldCloudBonusExStage,Walking on Clouds,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
ForestWorldCloudBonusExStage::entrance::EXCloud::sub_far,Wooded Kingdom,ForestWorldCloudBonusExStage,Walking on Clouds,subarea,substage_entrance,EntranceDB,EXCloud,sub_far,obj1560;obj8,Substage far side: EXCloud,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ForestWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea;GrowPlantStartStage.,
ForestWorldCloudBonusExStage::entrance::EXCloud::sub_near,Wooded Kingdom,ForestWorldCloudBonusExStage,Walking on Clouds,subarea,substage_entrance,EntranceDB,EXCloud,sub_near,obj1560;obj8,Substage near side: EXCloud,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ForestWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea;GrowPlantStartStage.,
ForestWorldHomeStage::checkpoint::obj1841,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,checkpoint,StageData,,,obj1841,Summit Path Checkpoint (obj1841),4200.000,6035.521,400.000,1;2;3;4,Raw UnitConfigName=CheckpointFlag.,
ForestWorldHomeStage::checkpoint::obj2821,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,checkpoint,StageData,,,obj2821,Secret Flower Field Entrance Checkpoint (obj2821),3630.000,12269.357,-21400.000,1;2;3;4,Raw UnitConfigName=CheckpointFlag.,
ForestWorldHomeStage::checkpoint::obj3708,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,checkpoint,StageData,,,obj3708,Iron Road: Entrance Checkpoint (obj3708),-2950.000,50.000,-10050.000,0;1;2;3;4;7,Raw UnitConfigName=CheckpointFlag.,
ForestWorldHomeStage::checkpoint::obj3734,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,checkpoint,StageData,,,obj3734,Sky Garden Tower Checkpoint (obj3734),-5950.000,5772.454,-19000.000,0;2;3;4;7,Raw UnitConfigName=CheckpointFlag.,
ForestWorldHomeStage::checkpoint::obj3835,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,checkpoint,StageData,,,obj3835,Observation Deck Checkpoint (obj3835),6500.000,14150.000,-6000.000,0;1;2;3;4;7,Raw UnitConfigName=CheckpointFlag.,
ForestWorldHomeStage::checkpoint::obj447,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,checkpoint,StageData,,,obj447,Iron Road: Halfway Point Checkpoint (obj447),500.000,2900.000,-17650.000,0;2;3;4;7,Raw UnitConfigName=CheckpointFlag.,
ForestWorldHomeStage::checkpoint::obj5216,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,checkpoint,StageData,,,obj5216,Forest Charging Station Checkpoint (obj5216),-10800.000,3497.229,-5350.000,1;2;3;4,Raw UnitConfigName=CheckpointFlag.,
ForestWorldHomeStage::checkpoint::obj6865,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,checkpoint,StageData,,,obj6865,Iron Cage Checkpoint (obj6865),-3700.000,10550.000,-2850.000,0;1;2;3;4;7,Raw UnitConfigName=CheckpointFlag.,
ForestWorldHomeStage::checkpoint::obj7333,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,checkpoint,StageData,,,obj7333,"Iron Mountain Path, Station 8 Checkpoint (obj7333)",2300.000,9200.000,-4250.000,1;2;3;4,Raw UnitConfigName=CheckpointFlag.,
ForestWorldHomeStage::entrance::EXCloud::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EXCloud,home_in,obj2413,Home entrance: EXCloud,4300.000,22000.000,-5100.000,2;3;4,Links to ForestWorldCloudBonusExStage. StageData anchor UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::entrance::EXCloud::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EXCloud,home_out,obj2413,Home return: EXCloud,4300.000,22000.000,-5100.000,2;3;4,Links to ForestWorldCloudBonusExStage. StageData anchor UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::entrance::EX_AnimalChase::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EX_AnimalChase,home_in,obj6081,Home entrance: EX_AnimalChase,-6650.000,2900.000,-50.000,4,Links to AnimalChaseExStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::EX_AnimalChase::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EX_AnimalChase,home_out,obj6081,Home return: EX_AnimalChase,-6650.000,2900.000,-50.000,4,Links to AnimalChaseExStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::EX_Mist::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EX_Mist,home_in,obj4580,Home entrance: EX_Mist,-10600.000,4400.000,-7700.000,1;2;3;4,Links to FogMountainExStage. StageData anchor UnitConfigName=BazookaElectric.,
ForestWorldHomeStage::entrance::EX_Mist::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EX_Mist,home_out,obj4580,Home return: EX_Mist,-10600.000,4400.000,-7700.000,1;2;3;4,Links to FogMountainExStage. StageData anchor UnitConfigName=BazookaElectric.,
ForestWorldHomeStage::entrance::EX_RailCollision::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EX_RailCollision,home_in,obj5546,Home entrance: EX_RailCollision,5450.000,7150.000,-5300.000,0;1;2;3;4;7,Links to RailCollisionExStage. StageData anchor UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::entrance::EX_RailCollision_Exit::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EX_RailCollision_Exit,home_out,obj5548,Home return: EX_RailCollision_Exit,7600.000,7000.000,-5400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to RailCollisionExStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::EX_Tankuro::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EX_Tankuro,home_in,obj4578,Home entrance: EX_Tankuro,6695.288,11050.000,-4923.150,0;1;2;3;4;7,Links to ShootingElevatorExStage. StageData anchor UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::entrance::EX_Tankuro_Exit::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EX_Tankuro_Exit,home_out,obj5928,Home return: EX_Tankuro_Exit,7379.242,11162.000,-5100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to ShootingElevatorExStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::EX_Water::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EX_Water,home_in,obj5935,Home entrance: EX_Water,-3598.530,-1705.289,-10692.957,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to ForestWorldWaterExStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::EX_Water_Exit::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,EX_Water_Exit,home_out,obj1488,Home return: EX_Water_Exit,-2800.000,-869.000,-11650.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to ForestWorldWaterExStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::Jyukai001::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai001,home_in,obj4530,Home entrance: Jyukai001,-1450.000,-5000.000,17868.768,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::entrance::Jyukai001::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai001,home_out,obj4530,Home return: Jyukai001,-1450.000,-5000.000,17868.768,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::entrance::Jyukai001v::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai001v,home_in,obj5919,Home entrance: Jyukai001v,-14200.000,-300.000,2200.000,0;1;2;3;4;7,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=GrowPlantStartStage.,
ForestWorldHomeStage::entrance::Jyukai001v::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai001v,home_out,obj5919,Home return: Jyukai001v,-14200.000,-300.000,2200.000,0;1;2;3;4;7,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=GrowPlantStartStage.,
ForestWorldHomeStage::entrance::Jyukai002::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai002,home_in,obj5920,Home entrance: Jyukai002,8250.000,2400.000,6650.000,0;1;2;3;4;7,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=GrowPlantStartStage.,
ForestWorldHomeStage::entrance::Jyukai002::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai002,home_out,obj5920,Home return: Jyukai002,8250.000,2400.000,6650.000,0;1;2;3;4;7,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=GrowPlantStartStage.,
ForestWorldHomeStage::entrance::Jyukai003::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai003,home_in,obj4531,Home entrance: Jyukai003,-20705.016,-5050.000,-7650.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::entrance::Jyukai003::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai003,home_out,obj4531,Home return: Jyukai003,-20705.016,-5050.000,-7650.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::entrance::Jyukai003v::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai003v,home_in,obj5921,Home entrance: Jyukai003v,-10050.000,-850.000,-12000.000,0;1;2;3;4;7,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=GrowPlantStartStage.,
ForestWorldHomeStage::entrance::Jyukai003v::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai003v,home_out,obj5921,Home return: Jyukai003v,-10050.000,-850.000,-12000.000,0;1;2;3;4;7,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=GrowPlantStartStage.,
ForestWorldHomeStage::entrance::Jyukai004::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai004,home_in,obj5922,Home entrance: Jyukai004,-400.000,2900.000,-15950.000,2;3;4,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=GrowPlantStartStage.,
ForestWorldHomeStage::entrance::Jyukai004::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Jyukai004,home_out,obj5922,Home return: Jyukai004,-400.000,2900.000,-15950.000,2;3;4,Links to ForestWorldWoodsStage. StageData anchor UnitConfigName=GrowPlantStartStage.,
ForestWorldHomeStage::entrance::KillerRoad::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,KillerRoad,home_in,obj6934,Home entrance: KillerRoad,-373.890,450.000,-11687.598,4,Links to KillerRoadExStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::KillerRoad::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,KillerRoad,home_out,obj6934,Home return: KillerRoad,-373.890,450.000,-11687.598,4,Links to KillerRoadExStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::PoisonEx::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,PoisonEx,home_in,obj6437,Home entrance: PoisonEx,3100.000,11250.000,-16600.000,4,Links to PackunPoisonExStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::PoisonEx_Exit::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,PoisonEx_Exit,home_out,obj6580,Home return: PoisonEx_Exit,4100.000,11250.000,-16600.000,4,Links to PackunPoisonExStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::bonus2::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,bonus2,home_out,obj4928,Home return: bonus2,6550.000,10800.000,-8800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to ForestWorldBonusStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::entrance::bonus::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,bonus,home_in,obj4924,Home entrance: bonus,5850.000,4850.000,-8900.000,1;2;3;4;5;6,Links to ForestWorldBonusStage. StageData anchor UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::stage_change::Boss_Respawn::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,Boss_Respawn,raw,obj7068,Stage Change Boss_Respawn,3630.000,12269.357,-20400.000,1,Raw UnitConfigName=PlayerStartObjNoLink.,
ForestWorldHomeStage::stage_change::Come::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,Come,raw,obj6073,Stage Change Come,-3200.000,10550.000,-2350.000,0;1;2;3;4;7,Raw UnitConfigName=WorldWarpHole.,
ForestWorldHomeStage::stage_change::EXCloud::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,EXCloud,raw,obj2413,Stage Change EXCloud,4300.000,22000.000,-5100.000,2;3;4,Raw UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::stage_change::EX_AnimalChase::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,EX_AnimalChase,raw,obj6081,Stage Change EX_AnimalChase,-6650.000,2900.000,-50.000,4,Raw UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::stage_change::EX_Mist::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,EX_Mist,raw,obj4580,Stage Change EX_Mist,-10600.000,4400.000,-7700.000,1;2;3;4,Raw UnitConfigName=BazookaElectric.,
ForestWorldHomeStage::stage_change::EX_RailCollision::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,EX_RailCollision,raw,obj5546,Stage Change EX_RailCollision,5450.000,7150.000,-5300.000,0;1;2;3;4;7,Raw UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::stage_change::EX_RailCollision_Exit::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,EX_RailCollision_Exit,raw,obj5548,Stage Change EX_RailCollision_Exit,7600.000,7000.000,-5400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::stage_change::EX_Tankuro::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,EX_Tankuro,raw,obj4578,Stage Change EX_Tankuro,6695.288,11050.000,-4923.150,0;1;2;3;4;7,Raw UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::stage_change::EX_Tankuro_Exit::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,EX_Tankuro_Exit,raw,obj5928,Stage Change EX_Tankuro_Exit,7379.242,11162.000,-5100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::stage_change::EX_Water::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,EX_Water,raw,obj5935,Stage Change EX_Water,-3598.530,-1705.289,-10692.957,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::stage_change::EX_Water_Exit::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,EX_Water_Exit,raw,obj1488,Stage Change EX_Water_Exit,-2800.000,-869.000,-11650.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
ForestWorldHomeStage::stage_change::Go::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,Go,raw,obj5141,Stage Change Go,-7750.000,6100.000,-4950.000,0;1;2;3;4;7,Raw UnitConfigName=WorldWarpHole.,
ForestWorldHomeStage::stage_change::Jyukai001::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,Jyukai001,raw,obj4530,Stage Change Jyukai001,-1450.000,-5000.000,17868.768,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
ForestWorldHomeStage::stage_change::Jyukai001v::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,Jyukai001v,raw,obj5919,Stage Change Jyukai001v,-14200.000,-300.000,2200.000,0;1;2;3;4;7,Raw UnitConfigName=GrowPlantStartStage.,
ForestWorldHomeStage::stage_change::Jyukai002::raw,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,stage_change,StageData,Jyukai002,raw,obj5920,Stage Change Jyukai002,8250.000,2400.000,6650.000,0;1;2;3;4;7,Raw UnitConfigName=GrowPlantStartStage.,
